182,26
192,33
202,47
212,55
222,65
232,70
242,75
252,76
262,59
272,68
282,90
292,91
302,97
312,104
322,101
332,98
342,98
352,102
362,141
372,133
382,141
392,145
402,145
412,143
422,148
432,148
442,148
452,144
462,181
472,194
482,207
492,208
502,211
512,224
522,233
532,244
542,247
552,247
562,236
572,225
582,232
592,220
602,218
612,219
622,220
632,229
642,242
652,243
662,244
672,243
682,229
692,215
702,212
712,210
722,217
732,222
742,225
752,224
762,227
772,234
