182,26
192,33
202,47
212,53
222,63
232,68
242,68
252,69
262,57
272,55
282,66
292,78
302,93
312,100
322,107
332,96
342,98
352,98
362,108
372,100
382,134
392,103
402,139
412,130
422,137
432,137
442,136
452,130
462,129
472,132
482,143
492,143
502,145
512,142
522,147
532,145
542,138
552,138
562,137
572,143
582,142
592,142
602,146
612,145
622,144
632,140
642,148
652,149
662,158
672,160
682,154
692,157
702,161
712,154
722,147
732,142
742,141
752,145
762,141
772,156
