182,26
192,33
202,46
212,48
222,55
232,63
242,67
252,67
262,57
272,55
282,64
292,71
302,81
312,87
322,98
332,94
342,97
352,92
362,96
372,88
382,95
392,98
402,99
412,92
422,113
432,113
442,118
452,118
462,115
472,131
482,144
492,145
502,164
512,190
522,216
532,229
542,235
552,235
562,224
572,220
582,222
592,208
602,210
612,213
622,218
632,230
642,237
652,240
662,243
672,242
682,228
692,213
702,210
712,211
722,219
732,222
742,225
752,225
762,228
772,230
