182,26
192,26
202,33
212,40
222,48
232,50
242,57
252,57
262,51
272,48
282,47
292,49
302,50
312,50
322,60
332,78
342,128
352,134
362,130
372,130
382,138
392,151
402,157
412,157
422,185
432,185
442,175
452,162
462,150
472,136
482,148
492,148
502,149
512,154
522,162
532,161
542,162
552,162
562,176
572,163
582,152
592,150
602,149
612,149
622,141
632,146
642,164
652,160
662,181
672,181
682,171
692,143
702,142
712,128
722,133
732,133
742,134
752,140
762,154
772,169
