182,26
192,34
202,49
212,62
222,66
232,70
242,67
252,63
262,56
272,60
282,68
292,91
302,97
312,105
322,110
332,100
342,99
352,114
362,144
372,138
382,144
392,142
402,144
412,139
422,144
432,141
442,145
452,163
462,179
472,190
482,203
492,206
502,216
512,225
522,231
532,244
542,245
552,245
562,234
572,229
582,224
592,211
602,215
612,220
622,223
632,236
642,243
652,242
662,243
672,243
682,222
692,219
702,211
712,211
722,219
732,224
742,220
752,225
762,229
772,238
