182,26
192,33
202,49
212,54
222,65
232,61
242,73
252,74
262,80
272,66
282,67
292,96
302,91
312,101
322,93
332,104
342,101
352,96
362,139
372,131
382,144
392,142
402,143
412,131
422,143
432,141
442,145
452,147
462,187
472,190
482,190
492,203
502,208
512,231
522,228
532,232
542,238
552,243
562,247
572,213
582,226
592,216
602,209
612,204
622,222
632,230
642,228
652,240
662,241
672,239
682,229
692,215
702,212
712,205
722,215
732,222
742,227
752,214
762,226
772,231
