182,26
192,33
202,48
212,57
222,63
232,69
242,67
252,70
262,72
272,72
282,65
292,63
302,92
312,99
322,100
332,78
342,84
352,90
362,83
372,81
382,72
392,71
402,96
412,92
422,85
432,85
442,88
452,96
462,98
472,151
482,150
492,152
502,176
512,176
522,182
532,177
542,193
552,193
562,195
572,185
582,182
592,190
602,190
612,191
622,178
632,173
642,190
652,192
662,197
672,196
682,197
692,172
702,173
712,175
722,177
732,175
742,195
752,198
762,208
772,206
