182,26
192,33
202,48
212,64
222,83
232,72
242,81
252,82
262,60
272,77
282,69
292,98
302,90
312,96
322,105
332,90
342,101
352,88
362,93
372,86
382,70
392,92
402,75
412,88
422,102
432,102
442,101
452,181
462,174
472,163
482,171
492,171
502,168
512,175
522,192
532,202
542,205
552,205
562,188
572,184
582,188
592,210
602,181
612,183
622,215
632,184
642,221
652,203
662,205
672,204
682,189
692,209
702,179
712,206
722,175
732,180
742,211
752,183
762,189
772,185
